t, x, y, z, vx, vy, vz 
3.9500000000e-01, 2.4033003837e+01, 1.0602393847e+01, 1.8532074632e+01, 2.9534229626e+01, 3.7009086266e+01, -1.8249232952e+01
4.0000000000e-01, 2.4208753278e+01, 1.0856572729e+01, 1.8397478682e+01, 3.5149888260e+01, 5.0835776415e+01, -2.6919190063e+01
4.0500000000e-01, 2.4413598794e+01, 1.1179598801e+01, 1.8219727976e+01, 4.0969103075e+01, 6.4605214476e+01, -3.5550141068e+01
4.1000000000e-01, 2.4648550415e+01, 1.1571178416e+01, 1.7999024484e+01, 4.6990324219e+01, 7.8315923009e+01, -4.4140698441e+01
4.1500000000e-01, 2.4914607221e+01, 1.2031013373e+01, 1.7735579815e+01, 5.3211361149e+01, 9.1966991371e+01, -5.2688933915e+01
4.2000000000e-01, 2.5212753658e+01, 1.2558804284e+01, 1.7429618463e+01, 5.9629287470e+01, 1.0555818211e+02, -6.1192270247e+01
4.2500000000e-01, 2.5543955120e+01, 1.3154254713e+01, 1.7081381856e+01, 6.6240292330e+01, 1.1909008574e+02, -6.9647321464e+01
4.3000000000e-01, 2.5909152390e+01, 1.3817076440e+01, 1.6691133572e+01, 7.3039454020e+01, 1.3256434557e+02, -7.8049656883e+01
4.3500000000e-01, 2.6309254361e+01, 1.4546996382e+01, 1.6259166336e+01, 8.0020394234e+01, 1.4598398831e+02, -8.6393447189e+01
4.4000000000e-01, 2.6745128060e+01, 1.5343765992e+01, 1.5785811738e+01, 8.7174739878e+01, 1.5935392195e+02, -9.4670919458e+01
4.4500000000e-01, 2.7217584350e+01, 1.6207174542e+01, 1.5271454303e+01, 9.4491258003e+01, 1.7268171016e+02, -1.0287148702e+02
4.5000000000e-01, 2.7727356361e+01, 1.7137068685e+01, 1.4716552837e+01, 1.0195440223e+02, 1.8597882856e+02, -1.1098029316e+02
4.5500000000e-01, 2.8275064978e+01, 1.8133382756e+01, 1.4121674726e+01, 1.0954172338e+02, 1.9926281422e+02, -1.1897562221e+02
4.6000000000e-01, 2.8861159426e+01, 1.9196188762e+01, 1.3487555113e+01, 1.1721888956e+02, 2.1256120111e+02, -1.2682392259e+02
4.6500000000e-01, 2.9485804793e+01, 2.0325785685e+01, 1.2815209182e+01, 1.2492907335e+02, 2.2591938469e+02, -1.3446918622e+02
4.7000000000e-01, 3.0148638982e+01, 2.1522877052e+01, 1.2106175581e+01, 1.3256683788e+02, 2.3941827324e+02, -1.4180672024e+02
4.7500000000e-01, 3.0848130793e+01, 2.2788980070e+01, 1.1363163512e+01, 1.3989836211e+02, 2.5322060368e+02, -1.4860241385e+02
4.8000000000e-01, 3.1579177059e+01, 2.4127559652e+01, 1.0592511488e+01, 1.4620925320e+02, 2.6771591651e+02, -1.5413040474e+02
4.8500000000e-01, 3.2314304963e+01, 2.5543389606e+01, 9.8244811147e+00, 1.4702558086e+02, 2.8316599077e+02, -1.5360607469e+02
4.9000000000e-01, 3.3013973458e+01, 2.6917105835e+01, 9.1166987210e+00, 1.3993369901e+02, 2.7474324567e+02, -1.4155647876e+02
4.9500000000e-01, 3.3689659320e+01, 2.8224403841e+01, 8.4587984774e+00, 1.3513717244e+02, 2.6145960125e+02, -1.3158004871e+02
5.0000000000e-01, 3.4344451220e+01, 2.9459982981e+01, 7.8468236173e+00, 1.3095837992e+02, 2.4711582792e+02, -1.2239497202e+02
5.0500000000e-01, 3.4979221150e+01, 3.0621728856e+01, 7.2787431924e+00, 1.2695398600e+02, 2.3234917509e+02, -1.1361608499e+02
5.1000000000e-01, 3.5593976142e+01, 3.1708602539e+01, 6.7532966747e+00, 1.2295099834e+02, 2.1737473665e+02, -1.0508930353e+02
5.1500000000e-01, 3.6188296572e+01, 3.2720060971e+01, 6.2696077287e+00, 1.1886408614e+02, 2.0229168642e+02, -9.6737789212e+01
5.2000000000e-01, 3.6761520760e+01, 3.3655834917e+01, 5.8270196321e+00, 1.1464483748e+02, 1.8715478908e+02, -8.8517619320e+01
5.2500000000e-01, 3.7312836609e+01, 3.4515825685e+01, 5.4250131583e+00, 1.1026316989e+02, 1.7199815374e+02, -8.0401294754e+01
5.3000000000e-01, 3.7841332560e+01, 3.5300050509e+01, 5.0631608524e+00, 1.0569919012e+02, 1.5684496479e+02, -7.2370461182e+01
5.3500000000e-01, 3.8346028353e+01, 3.6008610859e+01, 4.7410994235e+00, 1.0093915857e+02, 1.4171206994e+02, -6.4412285788e+01
5.4000000000e-01, 3.8825894839e+01, 3.6641672727e+01, 4.4585119936e+00, 9.5973297364e+01, 1.2661237353e+02, -5.6517485963e+01
5.4500000000e-01, 3.9279867408e+01, 3.7199453645e+01, 4.2151160871e+00, 9.0794513678e+01, 1.1155618366e+02, -4.8679181301e+01
5.5000000000e-01, 3.9706855477e+01, 3.7682213726e+01, 4.0106551438e+00, 8.5397613933e+01, 9.6552016246e+01, -4.0892188663e+01
5.5500000000e-01, 4.0105749470e+01, 3.8090249214e+01, 3.8448922887e+00, 7.9778798549e+01, 8.1607097486e+01, -3.3152571032e+01
5.6000000000e-01, 4.0475426097e+01, 3.8423887658e+01, 3.7176055906e+00, 7.3935325421e+01, 6.6727688866e+01, -2.5457339608e+01
5.6500000000e-01, 4.0814752495e+01, 3.8683484172e+01, 3.6285843263e+00, 6.7865279602e+01, 5.1919302737e+01, -1.7804252865e+01
5.7000000000e-01, 4.1122589558e+01, 3.8869418407e+01, 3.5776259275e+00, 6.1567412558e+01, 3.7186847122e+01, -1.0191679753e+01
5.7500000000e-01, 4.1397794702e+01, 3.8982092021e+01, 3.5645333909e+00, 5.5041028823e+01, 2.2534722697e+01, -2.6185073349e+00
5.8000000000e-01, 4.1639224234e+01, 3.9021926449e+01, 3.5891129865e+00, 4.8285906292e+01, 7.9668857274e+00, 4.9159191229e+00
5.8500000000e-01, 4.1845735442e+01, 3.8989360876e+01, 3.6511721401e+00, 4.1302241571e+01, -6.5131147201e+00, 1.2411830729e+01
5.9000000000e-01, 4.2016188517e+01, 3.8884850273e+01, 3.7505173807e+00, 3.4090615131e+01, -2.0902120618e+01, 1.9869048110e+01
5.9500000000e-01, 4.2149448384e+01, 3.8708863434e+01, 3.8869522532e+00, 2.6651973417e+01, -3.5197367731e+01, 2.7286974510e+01
6.0000000000e-01, 4.2244386519e+01, 3.8461880898e+01, 4.0602750934e+00, 1.8987626925e+01, -4.9396507311e+01, 3.4664568029e+01
6.0500000000e-01, 4.2299882844e+01, 3.8144392653e+01, 4.2702765425e+00, 1.1099265052e+01, -6.3497648860e+01, 4.2000289828e+01
6.1000000000e-01, 4.2314827797e+01, 3.7756895510e+01, 4.5167366530e+00, 2.9889905821e+00, -7.7499428676e+01, 4.9292022104e+01
6.1500000000e-01, 4.2288124694e+01, 3.7299889948e+01, 4.7994213792e+00, -5.3406205806e+00, -9.1401112392e+01, 5.6536945246e+01
6.2000000000e-01, 4.2218692571e+01, 3.6773876222e+01, 5.1180781629e+00, -1.3886424591e+01, -1.0520274513e+02, 6.3731356734e+01
6.2500000000e-01, 4.2105469757e+01, 3.6179349364e+01, 5.4724301767e+00, -2.2644562922e+01, -1.1890537174e+02, 7.0870402748e+01
6.3000000000e-01, 4.1947418584e+01, 3.5516792538e+01, 5.8621685416e+00, -3.1610234480e+01, -1.3251136508e+02, 7.7947672979e+01
6.3500000000e-01, 4.1743531914e+01, 3.4786667897e+01, 6.2869413960e+00, -4.0777334128e+01, -1.4602492820e+02, 8.4954570882e+01
6.4000000000e-01, 4.1492842620e+01, 3.3989403442e+01, 6.7463378743e+00, -5.0137858755e+01, -1.5945289111e+02, 9.1879295659e+01
6.4500000000e-01, 4.1194438207e+01, 3.3125373266e+01, 7.2398634295e+00, -5.9680882590e+01, -1.7280603522e+02, 9.8705111052e+01
6.5000000000e-01, 4.0847484852e+01, 3.2194866115e+01, 7.7668994440e+00, -6.9390671032e+01, -1.8610143008e+02, 1.0540720289e+02
6.5500000000e-01, 4.0451270368e+01, 3.1198031687e+01, 8.3266317803e+00, -7.9242896711e+01, -1.9936688565e+02, 1.1194646727e+02
6.6000000000e-01, 4.0005289862e+01, 3.0134779962e+01, 8.9179104209e+00, -8.9196101255e+01, -2.1265034489e+02, 1.1825572811e+02
6.6500000000e-01, 3.9509445518e+01, 2.9004566545e+01, 9.5389287026e+00, -9.9168868692e+01, -2.2604268348e+02, 1.2420365634e+02
6.7000000000e-01, 3.8964645448e+01, 2.7805839074e+01, 1.0186290255e+01, -1.0896001416e+02, -2.3974549426e+02, 1.2947231051e+02
6.7500000000e-01, 3.8375718631e+01, 2.6534157959e+01, 1.0850709449e+01, -1.1778536328e+02, -2.5433622289e+02, 1.3288383878e+02
6.8000000000e-01, 3.7797251489e+01, 2.5204321171e+01, 1.1463938370e+01, -1.1569342845e+02, -2.6596735760e+02, 1.2264578427e+02
6.8500000000e-01, 3.7253125518e+01, 2.3931427688e+01, 1.2026595602e+01, -1.0882519412e+02, -2.5457869665e+02, 1.1253144626e+02
6.9000000000e-01, 3.6740046830e+01, 2.2725826205e+01, 1.2547423356e+01, -1.0261573768e+02, -2.4112029654e+02, 1.0416555083e+02
6.9500000000e-01, 3.6257409012e+01, 2.1590318718e+01, 1.3029754678e+01, -9.6527563535e+01, -2.2710149756e+02, 9.6466264457e+01
7.0000000000e-01, 3.5805461808e+01, 2.0525984454e+01, 1.3475382929e+01, -9.0389440873e+01, -2.1286685279e+02, 8.9125650150e+01
7.0500000000e-01, 3.5384827182e+01, 1.9533235373e+01, 1.3885454964e+01, -8.4126925203e+01, -1.9854981614e+02, 8.2014407004e+01
7.1000000000e-01, 3.4996321314e+01, 1.8612149581e+01, 1.4260784083e+01, -7.7701173532e+01, -1.8421715842e+02, 7.5065823848e+01
7.1500000000e-01, 3.4640873584e+01, 1.7762609855e+01, 1.4601988391e+01, -7.1089545951e+01, -1.6990794519e+02, 6.8240861527e+01
7.2000000000e-01, 3.4319484154e+01, 1.6984371655e+01, 1.4909561710e+01, -6.4277886175e+01, -1.5564764000e+02, 6.1514663744e+01
7.2500000000e-01, 3.4033199437e+01, 1.6277100535e+01, 1.5183913869e+01, -5.7256943406e+01, -1.4145422395e+02, 5.4870431926e+01
7.3000000000e-01, 3.3783096823e+01, 1.5640394514e+01, 1.5425395417e+01, -5.0020522655e+01, -1.2734120414e+02, 4.8296309501e+01
7.3500000000e-01, 3.3570274588e+01, 1.5073798344e+01, 1.5634313706e+01, -4.2564446980e+01, -1.1331923414e+02, 4.1783657882e+01
7.4000000000e-01, 3.3395844904e+01, 1.4576813096e+01, 1.5810943901e+01, -3.4885936938e+01, -9.9397049631e+01, 3.5326038978e+01
7.4500000000e-01, 3.3260928803e+01, 1.4148902902e+01, 1.5955536819e+01, -2.6983220180e+01, -8.5582038656e+01, 2.8918583693e+01
7.5000000000e-01, 3.3166652425e+01, 1.3789499881e+01, 1.6068324741e+01, -1.8855275486e+01, -7.1880604328e+01, 2.2557584369e+01
7.5500000000e-01, 3.3114144129e+01, 1.3498007865e+01, 1.6149525861e+01, -1.0501659199e+01, -5.8298403112e+01, 1.6240223939e+01
7.6000000000e-01, 3.3104532208e+01, 1.3273805340e+01, 1.6199347823e+01, -1.9223842840e+00, -4.4840505060e+01, 9.9643924686e+00
7.6500000000e-01, 3.3138943037e+01, 1.3116247825e+01, 1.6217990634e+01, 6.8821657524e+00, -3.1511502927e+01, 3.7285620685e+00
7.7000000000e-01, 3.3218499532e+01, 1.3024669894e+01, 1.6205649147e+01, 1.5911299021e+01, -1.8315586284e+01, -2.4682973240e+00
7.7500000000e-01, 3.3344319834e+01, 1.2998386941e+01, 1.6162515287e+01, 2.5164060419e+01, -5.2565904990e+00, -8.6267719581e+00
7.8000000000e-01, 3.3517516155e+01, 1.3036696808e+01, 1.6088780115e+01, 3.4639264231e+01, 7.6619734402e+00, -1.4747034384e+01
7.8500000000e-01, 3.3739193740e+01, 1.3138881333e+01, 1.5984635850e+01, 4.4335516969e+01, 2.0436904853e+01, -2.0828852986e+01
7.9000000000e-01, 3.4010449900e+01, 1.3304207900e+01, 1.5850277941e+01, 5.4251232101e+01, 3.3065313490e+01, -2.6871581924e+01
7.9500000000e-01, 3.4332373088e+01, 1.3531931070e+01, 1.5685907289e+01, 6.4384637474e+01, 4.5544633883e+01, -3.2874130330e+01
8.0000000000e-01, 3.4706041965e+01, 1.3821294347e+01, 1.5491732753e+01, 7.4733775378e+01, 5.7872655557e+01, -3.8834907216e+01
8.0500000000e-01, 3.5132524436e+01, 1.4171532211e+01, 1.5267974076e+01, 8.5296494345e+01, 7.0047572656e+01, -4.4751735493e+01
8.1000000000e-01, 3.5612876589e+01, 1.4581872507e+01, 1.5014865456e+01, 9.6070430579e+01, 8.2068059266e+01, -5.0621723899e+01
8.1500000000e-01, 3.6148141465e+01, 1.5051539412e+01, 1.4732660064e+01, 1.0705297513e+02, 9.3933380921e+01, -5.6441078436e+01
