t, x, y, z, vx, vy, vz 
2.6250000000e-01, 2.8425340778e+01, 3.5022014300e+01, 1.3055102236e+00, 2.5778309579e+01, 3.3655182203e+01, 4.9182567870e+00
2.6562500000e-01, 2.8505897996e+01, 3.5127186745e+01, 1.3208797761e+00, 2.6052890668e+01, 3.3487593689e+01, 4.9162924536e+00
2.6875000000e-01, 2.8587313279e+01, 3.5231835475e+01, 1.3362431900e+00, 2.6326271554e+01, 3.3318018558e+01, 4.9143049944e+00
2.7187500000e-01, 2.8669582878e+01, 3.5335954283e+01, 1.3516003931e+00, 2.6598437937e+01, 3.3146465448e+01, 4.9122944187e+00
2.7500000000e-01, 2.8752702996e+01, 3.5439536988e+01, 1.3669513132e+00, 2.6869375577e+01, 3.2972943096e+01, 4.9102607357e+00
2.7812500000e-01, 2.8836669795e+01, 3.5542577435e+01, 1.3822958780e+00, 2.7139070301e+01, 3.2797460342e+01, 4.9082039551e+00
2.8125000000e-01, 2.8921479390e+01, 3.5645069498e+01, 1.3976340153e+00, 2.7407507995e+01, 3.2620026130e+01, 4.9061240863e+00
2.8437500000e-01, 2.9007127852e+01, 3.5747007080e+01, 1.4129656531e+00, 2.7674674614e+01, 3.2440649504e+01, 4.9040211390e+00
2.8750000000e-01, 2.9093611210e+01, 3.5848384110e+01, 1.4282907192e+00, 2.7940556175e+01, 3.2259339609e+01, 4.9018951230e+00
2.9062500000e-01, 2.9180925448e+01, 3.5949194546e+01, 1.4436091414e+00, 2.8205138761e+01, 3.2076105692e+01, 4.8997460481e+00
2.9375000000e-01, 2.9269066507e+01, 3.6049432376e+01, 1.4589208478e+00, 2.8468408523e+01, 3.1890957098e+01, 4.8975739244e+00
2.9687500000e-01, 2.9358030284e+01, 3.6149091617e+01, 1.4742257663e+00, 2.8730351679e+01, 3.1703903275e+01, 4.8953787620e+00
3.0000000000e-01, 2.9447812633e+01, 3.6248166315e+01, 1.4895238250e+00, 2.8990954513e+01, 3.1514953765e+01, 4.8931605711e+00
3.0312500000e-01, 2.9538409365e+01, 3.6346650546e+01, 1.5048149518e+00, 2.9250203380e+01, 3.1324118215e+01, 4.8909193619e+00
3.0625000000e-01, 2.9629816251e+01, 3.6444538415e+01, 1.5200990748e+00, 2.9508084703e+01, 3.1131406365e+01, 4.8886551450e+00
3.0937500000e-01, 2.9722029016e+01, 3.6541824060e+01, 1.5353761221e+00, 2.9764584976e+01, 3.0936828055e+01, 4.8863679309e+00
3.1250000000e-01, 2.9815043344e+01, 3.6638501647e+01, 1.5506460219e+00, 3.0019690764e+01, 3.0740393223e+01, 4.8840577302e+00
3.1562500000e-01, 2.9908854877e+01, 3.6734565376e+01, 1.5659087023e+00, 3.0273388703e+01, 3.0542111901e+01, 4.8817245537e+00
3.1875000000e-01, 3.0003459217e+01, 3.6830009476e+01, 1.5811640915e+00, 3.0525665500e+01, 3.0341994219e+01, 4.8793684122e+00
3.2187500000e-01, 3.0098851922e+01, 3.6924828208e+01, 1.5964121178e+00, 3.0776507936e+01, 3.0140050404e+01, 4.8769893167e+00
3.2500000000e-01, 3.0195028509e+01, 3.7019015865e+01, 1.6116527094e+00, 3.1025902868e+01, 2.9936290775e+01, 4.8745872783e+00
3.2812500000e-01, 3.0291984456e+01, 3.7112566774e+01, 1.6268857947e+00, 3.1273837222e+01, 2.9730725747e+01, 4.8721623082e+00
3.3125000000e-01, 3.0389715197e+01, 3.7205475292e+01, 1.6421113019e+00, 3.1520298004e+01, 2.9523365831e+01, 4.8697144177e+00
3.3437500000e-01, 3.0488216128e+01, 3.7297735810e+01, 1.6573291594e+00, 3.1765272292e+01, 2.9314221628e+01, 4.8672436181e+00
