eps, eps_squared
-1.1507000000e+00, 5.3466200000e+02
-1.3444000000e+00, 7.2923600000e+02
-1.2581000000e+00, 6.3772840000e+02
-1.1193000000e+00, 5.0407240000e+02
-1.2692000000e+00, 6.5785520000e+02
-1.3096000000e+00, 6.9574800000e+02
-1.4153000000e+00, 8.0838360000e+02
-1.2251000000e+00, 6.0714200000e+02
-1.3041000000e+00, 6.8827480000e+02
-1.1580000000e+00, 5.3958320000e+02
-1.1324000000e+00, 5.1853200000e+02
-1.1976000000e+00, 5.7790400000e+02
-1.1434000000e+00, 5.2753360000e+02
-1.1589000000e+00, 5.4153720000e+02
-1.1825000000e+00, 5.6502760000e+02
-1.1555000000e+00, 5.4463960000e+02
-1.3543000000e+00, 7.3823560000e+02
-1.2363000000e+00, 6.1601400000e+02
-1.2533000000e+00, 6.3318120000e+02
-1.3554000000e+00, 7.4020240000e+02
-1.3313000000e+00, 7.1612600000e+02
-1.2761000000e+00, 6.5415960000e+02
-1.3021000000e+00, 6.8439000000e+02
-1.1607000000e+00, 5.4249400000e+02
-1.1363000000e+00, 5.2015080000e+02
-1.2748000000e+00, 6.5381360000e+02
-1.2533000000e+00, 6.3206680000e+02
-1.2305000000e+00, 6.1295880000e+02
-1.2626000000e+00, 6.4107040000e+02
-1.2802000000e+00, 6.6519680000e+02
-1.1569000000e+00, 5.3974520000e+02
-1.1596000000e+00, 5.4137040000e+02
-1.1524000000e+00, 5.3510560000e+02
-1.1432000000e+00, 5.2770720000e+02
-1.1600000000e+00, 5.4140720000e+02
-1.2045000000e+00, 5.8703560000e+02
-1.2909000000e+00, 6.7344520000e+02
-1.2008000000e+00, 5.8060640000e+02
-1.2148000000e+00, 5.9432800000e+02
-1.1343000000e+00, 5.1915960000e+02
-1.2327000000e+00, 6.1657400000e+02
-1.3135000000e+00, 6.9770760000e+02
-1.3297000000e+00, 7.1539240000e+02
-1.2065000000e+00, 5.8874200000e+02
-1.3413000000e+00, 7.2505640000e+02
-1.1385000000e+00, 5.2249000000e+02
-1.1608000000e+00, 5.4244640000e+02
-1.2072000000e+00, 5.8971840000e+02
-1.1503000000e+00, 5.3613960000e+02
-1.1408000000e+00, 5.2485040000e+02
-1.1722000000e+00, 5.5344000000e+02
-1.3922000000e+00, 7.8375840000e+02
-1.3772000000e+00, 7.6531280000e+02
-1.2337000000e+00, 6.1568280000e+02
-1.2396000000e+00, 6.2096400000e+02
-1.2935000000e+00, 6.7362600000e+02
-1.3094000000e+00, 6.9100400000e+02
-1.2432000000e+00, 6.2359600000e+02
-1.2722000000e+00, 6.5343280000e+02
-1.1535000000e+00, 5.3667800000e+02
-1.1367000000e+00, 5.2021800000e+02
-1.1186000000e+00, 5.0498240000e+02
-1.1164000000e+00, 5.0075920000e+02
-1.1849000000e+00, 5.6423640000e+02
-1.3711000000e+00, 7.5485640000e+02
-1.2137000000e+00, 5.9384440000e+02
-1.1273000000e+00, 5.1121800000e+02
-1.3757000000e+00, 7.6518760000e+02
-1.4079000000e+00, 7.9709640000e+02
-1.2638000000e+00, 6.4535520000e+02
-1.2903000000e+00, 6.6928520000e+02
-1.3142000000e+00, 6.9801360000e+02
-1.2583000000e+00, 6.4159800000e+02
-1.3148000000e+00, 7.0482800000e+02
-1.1150000000e+00, 5.0184960000e+02
-1.2278000000e+00, 6.1047840000e+02
